postal_code,event_type,id
77072,department,4
77072,cart,4
266021,department,4
266021,cart,4
336000,department,4
26600-000,cart,4
337014,department,4
265400,cart,4
33803,product,4
264199,department,4
264002,department,4
26301,product,4
26301,cart,4
76920-000,cart,4
76380-000,cart,4
344006,product,4
34414,product,4
2600,product,4
25940-000,product,4
89820-000,cart,4
76227,cart,4
76179,cart,4
256500,department,4
34800-000,cart,4
34800-000,product,4
350004,cart,4
35501,department,4
35501,product,4
751199,product,4
8840,department,4
88375-000,cart,4
36200-008,cart,4
362006,cart,4
362299,cart,4
88340-000,product,4
235100,cart,4
235001,product,4
274300,cart,4
363000,cart,4
363000,department,4
88340-000,department,4
331800,department,4
27529,product,4
77600-000,department,4
234029,department,4
363107,department,4
363107,product,4
363199,product,4
33155,department,4
36400-000,cart,4
27540,department,4
7800,cart,4
23322,cart,4
233050,product,4
2330,cart,4
36700-000,product,4
91706,department,4
361106,cart,4
361028,department,4
751199,department,4
361026,product,4
75100,department,4
243071,product,4
75080,cart,4
35740,department,4
242311,product,4
242311,cart,4
75067,cart,4
35790-000,department,4
358-0026,product,4
241004,cart,4
88790-000,cart,4
361-300,product,4
361000,department,4
361000,product,4
333125,product,4
77489,cart,4
24000,department,4
361006,cancel,4
33299,department,4
273500,product,4
239000,department,4
332499,cart,4
332000,department,4
33200-000,department,4
361021,product,4
361022,cancel,4
361026,cart,4
48475-000,cart,4
325608,cart,4
215051,cart,4
94521,product,4
314499,department,4
201600,cart,4
69100-000,department,4
314499,cart,4
85051,department,4
201318,product,4
314408,cart,4
69098,department,4
425101,cart,4
201315,cart,4
94513,product,4
201206,product,4
314300,cart,4
201202,department,4
421200,product,4
28970-000,cart,4
201201,department,4
28970-000,department,4
94533,cart,4
20120,product,4
69088,product,4
69088,department,4
20112,cart,4
28970-000,product,4
28990-000,product,4
314003,cart,4
201104,product,4
2900,cart,4
314599,product,4
201600,department,4
85119,department,4
201601,home,4
28752,cart,4
201999,cart,4
201906,cart,4
28800-000,department,4
28800-000,product,4
31600,product,4
315615,department,4
315301,product,4
421800,product,4
201804,cart,4
315301,department,4
315301,cart,4
201802,product,4
8520,cart,4
315299,department,4
315299,cart,4
315046,product,4
422199,product,4
422299,cart,4
201702,product,4
315012,cart,4
69210,cart,4
423016,product,4
94360,cart,4
94360,department,4
85131,cart,4
28940-000,department,4
31400,product,4
29004,product,4
201103,department,4
2920,department,4
430024,department,4
311234,product,4
200137,product,4
200135,product,4
29200,cart,4
29200,product,4
311234,department,4
311106,product,4
200125,product,4
311106,cart,4
200124,product,4
200123,department,4
310053,department,4
200120,cancel,4
84404,cart,4
310020,department,4
430050,department,4
94606,department,4
200083,department,4
200083,cart,4
200082,cart,4
310012,department,4
310011,cart,4
310005,product,4
430062,product,4
84120,cart,4
200063,department,4
200231,department,4
430015,department,4
427000,product,4
430014,department,4
313199,cart,4
42701,department,4
201100,cart,4
312599,product,4
312599,cart,4
80229,cart,4
42850-000,product,4
200443,department,4
312300,department,4
200441,product,4
200438,product,4
312030,department,4
200437,department,4
200436,product,4
200436,department,4
200433,product,4
200433,department,4
29135-000,product,4
69003,department,4
200335,product,4
69003,cart,4
311899,department,4
311899,cart,4
200333,department,4
311500,product,4
200331,cart,4
94583,cart,4
201999,department,4
201999,product,4
402700,cancel,4
710061,department,4
28210,department,4
92805,product,4
71051,purchase,4
212499,product,4
325011,cart,4
710306,cart,4
710100,department,4
710087,product,4
406-081,product,4
710082,department,4
406-130,product,4
710065,department,4
40699,cart,4
325008,product,4
421005,cart,4
212050,cart,4
325008,cart,4
212032,product,4
212032,department,4
325005,department,4
710015,cart,4
408132,product,4
325005,cart,4
71000,cart,4
408399,product,4
211111,product,4
211111,cart,4
324003,product,4
325016,product,4
404031,product,4
404031,department,4
325024,cart,4
402700,cart,4
713199,department,4
78580-000,cart,4
325409,cart,4
215007,cart,4
40286-000,department,4
215003,product,4
403-010,product,4
403-032,product,4
712025,cart,4
92683,cart,4
403-100,product,4
325401,department,4
325217,department,4
78586,department,4
325206,department,4
28110,department,4
325102,cart,4
78600-000,department,4
325038,product,4
28173,cart,4
85884-000,cart,4
85756,product,4
325024,product,4
325024,department,4
214003,product,4
2135,department,4
28226,product,4
32400-000,department,4
78681,cart,4
412299,department,4
32159,department,4
28360-000,product,4
28400-000,cart,4
70297-400,home,4
85326,product,4
31832,cart,4
318058,cart,4
20765-630,product,4
20765-630,department,4
85301,department,4
415009,cart,4
79900-000,cart,4
317600,product,4
93637,department,4
7011,product,4
20723,cart,4
415599,department,4
415599,product,4
28680-000,cart,4
416899,cart,4
336011,product,4
417099,product,4
418099,department,4
69980-000,department,4
69980-000,cart,4
69917-400,cart,4
699-940,department,4
41400,cart,4
412011,product,4
85711,cart,4
411199,product,4
32303,product,4
410008,department,4
410013,cart,4
410013,department,4
28277,department,4
410014,cart,4
410014,product,4
21014,product,4
210095,cart,4
70655-775,product,4
210044,department,4
41011,cart,4
93220,cart,4
28300-000,cart,4
78746,department,4
210017,department,4
410300,cart,4
322023,department,4
410300,product,4
410600,product,4
322001,department,4
210003,cart,4
210002,cart,4
411-410,department,4
2100,product,4
411131,product,4
411199,department,4
416899,department,4
79750-000,cart,4
524400,cart,4
524200,product,4
10060,cart,4
57552,product,4
524200,cart,4
570314,cart,4
57650,department,4
610045,department,4
100039,cart,4
518112,department,4
54915,product,4
610404,product,4
518112,home,4
138001,department,4
11207,cart,4
528478,product,4
116200,cart,4
100076,product,4
123002,department,4
604-040,department,4
528599,department,4
132699,product,4
130041,product,4
116023,department,4
5310,cart,4
61700-000,department,4
100028,product,4
524400,department,4
518111,cancel,4
100035,department,4
116033,product,4
09581-680,product,4
130021,cancel,4
524400,cancel,4
550002,department,4
516029,product,4
100107,product,4
523450,product,4
516007,department,4
130041,department,4
116200,department,4
51100,product,4
SW2,cart,4
13481,department,4
139-050,product,4
100018,department,4
523980,cart,4
56101,cart,4
13213,product,4
54800-000,cart,4
54799,product,4
523003,department,4
11368,product,4
53343,cart,4
S71,department,4
523003,product,4
523960,department,4
100040,product,4
610052,department,4
523900,cancel,4
130400,product,4
56106,department,4
56106,cart,4
528200,product,4
116399,department,4
528203,cart,4
13820-000,product,4
100120,department,4
130111,home,4
518115,department,4
60810-670,product,4
528206,cart,4
100120,product,4
55520-000,cart,4
137-070,product,4
611731,cart,4
58310-000,cart,4
515899,department,4
528206,product,4
528415,product,4
54800-000,product,4
56600-000,product,4
09925-000,product,4
10500,cart,4
516221,home,4
60914,product,4
510370,department,4
510378,cart,4
112300,cart,4
550058,department,4
11230,product,4
CV1,department,4
SW15,cart,4
525300,cart,4
10051,department,4
10034,cart,4
49100-000,department,4
56801,product,4
50057,department,4
56803,product,4
60440,department,4
60440,cart,4
610031,cancel,4
100032,product,4
51130-020,cart,4
11250-000,product,4
112300,product,4
100032,department,4
56801,cart,4
10050,department,4
529699,cart,4
50030-230,product,4
518057,department,4
529699,product,4
529700,cart,4
12557,cart,4
10128,department,4
100032,cart,4
610504,home,4
518056,department,4
10051,cart,4
518051,product,4
100016,cart,4
13300,cart,4
518071,product,4
100101,cart,4
11236,cart,4
10467,product,4
51021,product,4
NW6,department,4
525026,department,4
518108,department,4
610501,product,4
518108,product,4
133-0073,product,4
10314,cart,4
115002,cart,4
130-090,product,4
529199,cart,4
E17,product,4
100079,department,4
101509,department,4
10031,department,4
610501,department,4
516285,product,4
610036,product,4
50010,department,4
510442,product,4
510220,product,4
50057,product,4
562400,department,4
620599,cart,4
49087,cart,4
59,purchase,4
550008,department,4
56599,product,4
59200,cart,4
530005,department,4
511300,cart,4
551700,cart,4
550006,cart,4
516599,department,4
100029,cart,4
511340,cart,4
525026,product,4
523850,purchase,4
523003,cart,4
57100-000,product,4
122099,product,4
11750-000,department,4
52360,product,4
556000,product,4
563099,product,4
110078,cart,4
55680-000,cart,4
110071,product,4
58708,product,4
545006,product,4
13127,cart,4
114005,department,4
545005,cart,4
114005,product,4
541000,department,4
612-020,product,4
100195,product,4
100068,department,4
NN14,cart,4
537500,product,4
514089,product,4
528311,cart,4
60810-670,cart,4
110399,product,4
523122,department,4
102206,department,4
528308,department,4
56380-000,product,4
515321,department,4
139-220,product,4
518127,product,4
04941-175,purchase,4
139-200,department,4
515300,product,4
110148,cart,4
100053,product,4
515300,cart,4
515157,cart,4
50765,cart,4
ST3,department,4
13188,department,4
610105,cart,4
59280-000,product,4
56601,department,4
515136,product,4
110021,cart,4
571700,cart,4
100061,purchase,4
515136,cart,4
110035,department,4
515132,department,4
56699,cart,4
57200-000,product,4
101199,product,4
13190-000,product,4
55125-000,product,4
515061,product,4
ST4,department,4
528300,cart,4
518126,department,4
PO12,department,4
110035,cart,4
100062,cart,4
62380-000,department,4
523290,product,4
60540-256,product,4
541100,cart,4
523321,product,4
102299,department,4
110026,cart,4
515154,department,4
541100,product,4
59280-000,department,4
101199,department,4
100020,department,4
100055,product,4
102206,cart,4
136099,product,4
06810-240,product,4
54590-000,product,4
59164-000,cart,4
55337,product,4
528313,department,4
101111,department,4
N3,department,4
515559,cart,4
515559,department,4
515559,product,4
523070,cart,4
614000,department,4
CV6,department,4
48760-000,product,4
100091,department,4
102628,cart,4
515646,cart,4
537314,cart,4
60020-181,department,4
53711,product,4
510725,product,4
100075,cart,4
528318,cart,4
100144,cart,4
07432-575,product,4
100042,department,4
11432-501,department,4
13209,product,4
610058,department,4
55590-000,department,4
528318,department,4
111003,cart,4
54590,cart,4
57265-000,cart,4
515343,product,4
57750,cart,4
11740-000,department,4
515343,department,4
RG22,cart,4
59290-000,department,4
523710,cart,4
11717-260,cart,4
59160,product,4
48730-000,department,4
510499,product,4
59140-971,product,4
132011,cart,4
48730-000,product,4
SW18,cart,4
122599,cart,4
56700-000,product,4
CV6,cart,4
100020,cart,4
610213,cart,4
518129,product,4
523690,product,4
111005,department,4
130502,product,4
518132,cart,3
41600-090,department,3
518131,department,3
416000,cart,3
59164-000,product,3
77600-000,cart,3
ME14,department,3
SW16,cart,3
519099,department,3
77700,product,3
416000,department,3
93703,product,3
33127,product,3
20874,department,3
93420,cart,3
554300,product,3
59162-000,cart,3
33126,product,3
77550,department,3
2750,cart,3
414005,department,3
41460,product,3
413099,cart,3
414001,cancel,3
27516,department,3
77705,product,3
ME7,cart,3
122-020,department,3
88240-000,department,3
7011,cart,3
27519,product,3
41530,product,3
27580-000,product,3
415009,department,3
122-010,product,3
33142,cart,3
27540,product,3
415003,home,3
20774,product,3
414001,product,3
414015,department,3
415599,cart,3
4159,product,3
93700,department,3
93700-000,department,3
413099,department,3
93700-000,cart,3
413100,cart,3
33160,department,3
413100,product,3
7010,cart,3
413200,department,3
414015,product,3
93555,product,3
519099,cart,3
93700,cart,3
41334,cart,3
413499,cart,3
27516,cart,3
518133,product,3
77546,product,3
400069,product,3
331800,cart,3
274700,product,3
410021,product,3
410021,department,3
33332,product,3
410014,cancel,3
523070,department,3
55337,department,3
410008,purchase,3
93150,cart,3
410008,product,3
102200,product,3
88900-000,department,3
410006,department,3
N8,cart,3
N8,department,3
21072,product,3
12006,department,3
77449,cart,3
41004,product,3
41007,department,3
41017,department,3
77469,product,3
33319,cart,3
77469,cart,3
210044,product,3
77449,product,3
60652,product,3
41005,cart,3
210095,department,3
41006,product,3
210095,product,3
77449,department,3
2101,department,3
93200,department,3
523122,cart,3
41000,home,3
41000,department,3
33445,cart,3
211899,cancel,3
710003,product,3
211899,department,3
211899,product,3
710014,cart,3
523330,cart,3
271199,cart,3
710003,cart,3
710015,product,3
710016,cart,3
710016,product,3
60639,home,3
NG15,department,3
60639,department,3
710003,department,3
77375,cart,3
523170,product,3
7086,cart,3
410-381,product,3
33404,department,3
523220,product,3
89014,department,3
77386,cart,3
409140,department,3
334109,department,3
71000,product,3
120-0015,cart,3
55330-000,product,3
408401,cart,3
523290,department,3
NE4,product,3
93030,cart,3
52249,product,3
77471,cart,3
102199,department,3
93307,department,3
101320,department,3
